CapHitB_fl2_228 || 8.79909 198.45 62.0426 -37.8453 25.9106 9.81111
CapHitB_fl2_229 || 89.8683 25.1305 39.9919 -13.791 34.6316 -16.441
CapHitB_fl2_230 || 13.0808 136.767 62.9971 -16.9456 31.2539 11.825
CapHitB_fl2_231 || 57.9263 8.29196 72.799 -15.0831 22.0131 -25.5828
CapHitB_fl2_232 || 0.956202 174.874 102.281 -27.1557 18.876 18.9947
CapHitB_fl2_233 || 160.286 34.1178 90.9727 -45.2736 17.074 -17.365
CapHitB_fl2_234 || 247.649 276.576 67.6781 -6.03122 31.0356 -22.6969
CapHitB_fl2_237 || 112.965 40.2386 36.3587 -26.7031 36.7676 -13.0414
CapHitB_fl2_240 || 340.232 280.446 72.0205 -42.5279 19.59 -18.1733
CapHitB_fl2_241 || 39.0961 61.0257 82.4616 -3.45879 35.1007 -3.62088
CapHitB_fl2_242 || 326.69 244.652 94.0905 -39.4945 32.9843 -2.04054
CapHitB_fl2_243 || 348.583 308.627 88.1668 -31.4536 20.5476 -27.1499
CapHitB_fl2_244 || 275.863 199.821 97.6896 -35.3322 24.2733 14.9673
CapHitB_fl2_245 || 39.6427 285.507 75.8695 -33.5887 5.99942 -22.4677
CapHitB_fl2_247 || 327.244 354.782 126.157 -3.15447 26.0991 -22.7468
CapHitB_fl2_248 || 43.2914 205.994 33.084 -43.5461 15.1208 -0.664525
CapHitB_fl2_249 || 87.1288 45.1418 36.09 -20.6546 33.4097 -11.7997
CapHitB_fl2_251 || 161.455 156.467 67.6982 -31.0838 5.5785 17.6984
CapHitB_fl2_252 || 0.899173 337.219 74.0643 -20.0143 7.92373 -32.4778
CapHitB_fl2_253 || 31.8762 188.996 74.4477 -37.4266 16.388 11.8255
CapHitB_fl2_254 || 55.5443 73.1163 149.56 -8.91508 36.8883 -1.15512
CapHitB_fl2_255 || 249.229 313.441 53.1743 -22.1344 28.0977 -27.3854
CapHitB_fl2_258 || 60.1582 45.9859 46.475 -8.15704 33.8978 -12.4875
CapHitB_fl2_259 || 144.377 93.2405 31.233 -44.2482 14.1696 -6.28666
CapHitB_fl2_260 || 244.011 63.9655 37.5474 -34.3382 -4.81198 -9.72698
CapHitB_fl2_261 || 73.9302 85.845 33.0089 -25.1638 37.5007 -3.89424
CapHitB_fl2_262 || 269.53 329.409 50.7433 -31.9818 17.2343 -28.4751
CapHitB_fl2_263 || 354.061 252.754 144.048 -44.5963 22.638 -6.6726
CapHitB_fl2_264 || 69.0857 12.0778 84.0027 -18.672 26.464 -25.0852
CapHitB_fl2_265 || 341.392 325.238 100.795 -15.7524 24.0641 -26.483
CapHitB_fl2_266 || 353.351 303.476 47.9938 -32.4002 6.7742 -25.8207
CapHitB_fl2_267 || 173.176 148.359 91.9686 -26.6353 16.5703 26.9404
CapHitB_fl2_269 || 284.838 305.715 50.1453 -35.7528 28.3798 -17.3069
CapHitB_fl2_270 || 60.4035 222.947 65.0834 -39.6706 -2.91864 -0.455832
CapHitB_fl2_271 || 16.6889 227.531 104.858 -46.6928 9.25154 3.7205
CapHitB_fl2_272 || 287.939 232.158 110.821 -29.3396 41.0834 1.13256
CapHitB_fl2_273 || 145.937 355.649 53.8955 -24.3279 23.31 -28.4911
CapHitB_fl2_274 || 92.0828 348.427 89.1333 -24.8608 15.0626 -32.9621
CapHitB_fl2_275 || 95.3064 10.1677 41.6772 -13.1483 26.8154 -22.5063
CapHitB_fl2_276 || 175.994 21.2723 6.69515 -39.1247 31.704 -10.291
CapHitB_fl2_277 || 279.758 23.9362 21.692 -30.3813 -9.24397 -19.8194
CapHitB_fl2_279 || 53.8262 144.844 47.1419 -36.7668 27.3131 18.1088
CapHitB_fl2_280 || 358.803 143.525 29.3249 -21.5675 34.9039 0.56418
CapHitB_fl2_282 || 2.86352 3.55193 127.935 -3.19633 33.8569 -19.0545
CapHitB_fl2_283 || 300.345 250.794 93.4762 -27.4389 38.7142 -10.0218
CapHitB_fl2_284 || 68.6095 342.982 50.5186 -9.47293 15.6425 -24.4248
CapHitB_fl2_285 || 359.756 163.222 61.3251 -21.2247 27.7861 6.77716
CapHitB_fl2_286 || 118.585 341.847 139.591 -41.4986 -0.682664 -22.0822
CapHitB_fl2_288 || 2.56413 295.304 88.743 -34.2335 19.464 -23.5453
CapHitB_fl2_289 || 312.527 322.35 75.5398 -21.0822 21.8491 -27.4377
CapHitB_fl2_290 || 46.2439 68.8445 28.1356 -10.221 33.4598 -7.75008
CapHitB_fl2_291 || 104.649 30.6712 38.3843 -21.5325 32.2408 -16.5823
CapHitB_fl2_292 || 51.8988 298.658 58.4498 -21.8488 0.279646 -25.0907
CapHitB_fl2_293 || 327.202 290.78 116.527 -29.5981 35.643 -9.4077
CapHitB_fl2_294 || 43.9735 113.038 36.7906 -17.0382 34.3367 -3.0714
CapHitB_fl2_295 || 24.9947 7.72737 127.376 -11.3234 37.346 -16.9369
CapHitB_fl2_297 || 301.737 305.919 108.856 -15.955 33.1545 -21.9692
CapHitB_fl2_298 || 53.527 145.444 49.3096 -34.507 29.1612 9.93346
CapHitB_fl2_301 || 39.4909 76.1556 51.7182 -0.796945 34.9561 -6.01609
CapHitB_fl2_302 || 357.553 116.019 45.2426 -4.58725 33.1878 8.36328
CapHitB_fl2_303 || 347.492 216.858 99.7594 -39.4731 25.0507 5.48259
CapHitB_fl2_304 || 233.242 264.042 141.591 -4.17037 29.1649 -2.15744
CapHitB_fl2_305 || 324.105 316.278 90.2368 -30.7649 18.9611 -28.4143
CapHitB_fl2_306 || 29.5383 329.105 120.463 -32.9881 24.4606 -26.6801
CapHitB_fl2_308 || 112.792 54.0877 168.212 -29.8487 34.5093 11.1914
CapHitB_fl2_309 || 22.2596 353.193 87.4604 -14.698 21.1448 -28.869
CapHitB_fl2_311 || 306.746 335.119 82.5033 -21.157 13.747 -32.1661
CapHitB_fl2_312 || 97.8504 69.2477 66.7203 -29.0637 38.5634 -5.86892
CapHitB_fl2_313 || 48.0709 321.759 60.9708 -18.088 3.9211 -28.9657
CapHitB_fl2_314 || 74.6212 83.4099 140.994 -15.8778 35.4845 -2.85744
CapHitB_fl2_315 || 76.3286 39.9134 38.9075 -12.7825 35.4998 -12.7344
CapHitB_fl2_316 || 228.18 38.8182 40.6587 -43.3681 1.39345 -15.0454
CapHitB_fl2_318 || 24.2237 273.004 116.4 -46.8163 10.6647 -14.0635
CapHitB_fl2_319 || 339.893 275.27 96.2594 -36.6191 26.1944 -21.207
CapHitB_fl2_320 || 17.9584 290.254 109.298 -37.5027 16.1695 -26.1564
CapHitB_fl2_321 || 280.618 255.112 58.8006 -26.1659 40.4338 -11.6872
CapHitB_fl2_323 || 348.494 225.03 42.972 -45.276 26.9324 2.89818
CapHitB_fl2_325 || 52.4476 40.1209 73.5242 -14.8476 29.0898 -13.9407
CapHitB_fl2_326 || 53.2958 313.656 137.335 -44.9653 16.5607 -17.9266
CapHitB_fl2_327 || 25.449 266.213 10.2015 -41.1314 2.18022 -6.1882
CapHitB_fl2_328 || 336.148 275.164 163.153 -33.7346 38.382 -7.04314
CapHitB_fl2_329 || 33.0863 176.107 84.6736 -35.4659 14.5491 14.9757
CapHitB_fl2_331 || 1.55898 308.879 73.6598 -31.8628 11.927 -27.2724
CapHitB_fl2_332 || 46.8522 322.428 97.8684 -27.8704 17.4907 -29.4787
CapHitB_fl2_333 || 220.132 285.021 43.9975 -10.7273 30.4759 -21.906
CapHitB_fl2_334 || 30.5363 90.8412 45.9788 -9.24279 35.4398 -0.049077
CapHitB_fl2_335 || 320.859 176.594 35.7095 -14.1156 35.8473 -0.297871
CapHitB_fl2_338 || 23.5475 340.24 69.5559 -12.3745 10.5597 -31.5278
CapHitB_fl2_339 || 78.3972 110.843 107.787 -15.8525 34.119 12.1693
CapHitB_fl2_340 || 84.3653 312.535 71.171 -18.2126 -0.879797 -25.6684
CapHitB_fl2_341 || 163.275 137.456 68.0664 -35.322 7.92602 13.605
CapHitB_fl2_344 || 105.055 116.17 26.9044 -44.8964 21.8176 0.0145436
CapHitB_fl2_345 || 6.38506 237.529 72.3218 -42.6531 17.4121 -6.81921
CapHitB_fl2_347 || 8.46029 113.238 56.768 -10.2244 30.4807 6.50392
CapHitB_fl2_350 || 16.8571 217.57 54.3816 -38.4432 15.2421 -4.80585
CapHitB_fl2_351 || 98.7467 22.7913 56.6362 -22.3872 30.0375 -18.212
CapHitB_fl2_352 || 163.015 88.6826 41.2372 -45.4046 15.5124 -2.52524
CapHitB_fl2_353 || 48.9009 59.2173 162.054 -11.6681 37.6723 2.43681
CapHitB_fl2_354 || 124.727 49.2261 88.1657 -31.0502 33.7369 -8.96891
CapHitB_fl2_355 || 235.602 16.8487 84.1023 -16.9129 5.05303 -20.8885
CapHitB_fl2_356 || 345.927 296.774 70.3409 -34.2848 16.3999 -23.709
CapHitB_fl2_357 || 5.51864 246.376 91.5203 -50.0324 11.6541 -4.41766
CapHitB_fl2_358 || 224.8 72.2792 158.209 -41.0493 0.600117 -8.59073
CapHitB_fl2_359 || 94.5183 96.2502 75.0013 -32.0872 32.5989 12.3353
CapHitB_fl2_360 || 21.7621 315.07 106.472 -34.0843 14.9066 -29.2793
CapHitB_fl2_361 || 59.8558 262.202 57.9205 -33.1023 -4.2897 -13.5943
CapHitB_fl2_362 || 223.47 47.9676 46.8382 -37.6495 1.87301 -16.6729
CapHitB_fl2_363 || 16.4553 96.0574 85.7461 -3.63988 27.5766 13.4567
CapHitB_fl2_364 || 331.78 297.982 108.1 -23.9226 30.7684 -27.1925
CapHitB_fl2_365 || 321.423 359.638 117.8 -10.5182 20.8233 -24.6765
CapHitB_fl2_366 || 282.444 305.301 104.803 -20.1275 26.4459 -26.3901
CapHitB_fl2_367 || 274.884 278.488 66.8687 -27.1571 35.1914 -19.8754
CapHitB_fl2_369 || 60.072 144.207 60.4362 -33.3642 25.7981 21.0683
CapHitB_fl2_370 || 63.6824 26.2519 111.823 -24.6161 34.0982 -13.7644
CapHitB_fl2_371 || 55.4855 191.655 100.331 -32.7774 -2.14843 18.5826
CapHitB_fl2_373 || 82.228 337.425 80.7006 -18.3044 13.5877 -32.6587
CapHitB_fl2_374 || 25.2795 91.516 65.6997 -7.71282 31.0733 1.72109
CapHitB_fl2_375 || 36.9713 38.2812 70.6353 -1.2326 30.2968 -14.7777
CapHitB_fl2_376 || 29.0759 232.973 103.158 -37.4363 11.895 6.71953
CapHitB_fl2_377 || 335.137 317.981 81.3302 -29.1771 18.4928 -28.1035
CapHitB_fl2_378 || 56.2372 122.101 38.6773 -26.409 34.0571 0.866891
CapHitB_fl2_379 || 147.937 75.5164 103.48 -42.1519 31.2329 -0.750352
CapHitB_fl2_380 || 31.2438 122.304 29.8836 -22.5072 37.6838 1.87837
CapHitB_fl2_381 || 301.625 244.282 109.391 -30.3688 39.5414 7.10649
CapHitB_fl2_382 || 87.014 99.4413 52.7765 -27.7173 36.517 -0.55192
CapHitB_fl2_383 || 53.0696 324.791 158.906 -44.8242 21.5727 -2.91182
CapHitB_fl2_384 || 62.2743 47.3845 24.3267 -8.99072 33.3254 -11.6893
CapHitB_fl2_385 || 35.384 356.818 111.444 -17.1789 29.4778 -27.0667
CapHitB_fl2_387 || 79.3617 102.879 86.257 -21.7405 34.6836 3.78444
CapHitB_fl2_388 || 6.60395 225.419 98.3784 -45.0243 15.4163 -0.792332
CapHitB_fl2_389 || 66.4048 81.5725 18.9215 -18.3113 39.4993 -6.72037
CapHitB_fl2_390 || 329.617 305.802 90.9524 -28.1562 22.6128 -26.476
CapHitB_fl2_391 || 267.129 279.9 40.3737 -31.3094 36.7702 -13.7425
CapHitB_fl2_392 || 273.017 212.433 118.802 -17.7503 36.5769 15.3193
CapHitB_fl2_395 || 76.9256 57.1092 44.5396 -20.5555 35.7746 -7.77343
CapHitB_fl2_396 || 330.047 228.522 119.9 -35.4066 28.7782 10.3447
CapHitB_fl2_398 || 88.9166 12.925 45.2448 -13.237 28.3502 -19.0134
CapHitB_fl2_399 || 273.913 298.232 70.9813 -16.0526 28.5966 -26.6128
CapHitB_fl2_400 || 61.1454 21.9498 59.1315 -7.471 25.4836 -26.2097
CapHitB_fl2_401 || 10.0475 300.866 106.974 -34.21 26.2911 -18.9249
CapHitB_fl2_402 || 340.543 333.621 66.3682 -28.8927 5.3498 -29.1954
CapHitB_fl2_403 || 109.161 136.433 20.0599 -42.7996 15.2788 -5.18624
CapHitB_fl2_404 || 296.153 223.82 101.151 -20.4366 29.2131 -3.85135
CapHitB_fl2_406 || 299.765 276.115 48.5216 -40.3978 31.3861 -12.0906
CapHitB_fl2_408 || 245.399 331.911 32.7188 -35.3481 23.5665 -22.5477
CapHitB_fl2_410 || 292.149 238.847 124.043 -23.3431 40.0278 5.02734
CapHitB_fl2_411 || 316.905 314.35 65.4245 -24.6265 12.936 -28.8744
CapHitB_fl2_412 || 19.7629 196.96 88.9869 -36.1466 16.6599 13.4808
CapHitB_fl2_413 || 307.933 336.151 166.806 -4.80102 31.1404 -11.7491
CapHitB_fl2_415 || 120.233 345.603 94.1247 -28.7173 14.9405 -30.55
CapHitB_fl2_416 || 10.8681 201.397 84.3077 -41.4421 17.5052 15.9777
CapHitB_fl2_418 || 118.237 16.0758 90.2635 -35.8557 26.024 -21.191
CapHitB_fl2_419 || 161.985 90.3401 27.872 -44.5707 14.9392 -3.29668
CapHitB_fl2_421 || 351.571 243.318 78.8773 -34.2416 19.7831 -11.2383
CapHitB_fl2_422 || 355.367 338.496 87.5327 -20.0618 13.2278 -32.3099
CapHitB_fl2_423 || 325.196 313.718 98.9366 -19.7221 22.2002 -31.5333
CapHitB_fl2_426 || 348.03 233.192 115.457 -39.1769 25.3916 4.11922
CapHitB_fl2_427 || 355.517 241.902 79.4353 -47.7792 19.4033 1.548
CapHitB_fl2_429 || 356.759 103.526 77.6709 -4.4709 23.4146 8.25387
CapHitB_fl2_431 || 21.4911 293.774 94.4231 -41.8856 9.84646 -18.4616
CapHitB_fl2_432 || 135.024 105.645 21.8638 -42.3336 18.5798 -4.69109
CapHitB_fl2_434 || 25.3907 167.164 46.2162 -37.9146 26.9641 14.6893
CapHitB_fl2_435 || 97.1023 352.68 37.0073 -10.28 25.1295 -19.6285
CapHitB_fl2_438 || 86.3461 327.647 54.1651 -5.53084 5.54684 -30.4869
CapHitB_fl2_439 || 235.919 346.597 81.7163 -18.0864 18.0323 -25.9497
CapHitB_fl2_440 || 324.184 328.674 32.5686 -38.2343 -0.961786 -20.0599
CapHitB_fl2_442 || 103.744 110.407 61.0505 -30.8116 35.0735 6.85426
CapHitB_fl2_445 || 119.689 11.4325 67.8088 -27.5656 28.3886 -22.52
CapHitB_fl2_446 || 102.487 36.9909 71.9548 -26.705 30.0322 -19.1166
CapHitB_fl2_447 || 89.0657 51.3458 67.3307 -25.2706 35.9819 -10.1293
CapHitB_fl2_449 || 250.262 293.198 118.241 -9.42557 24.848 -25.2501
CapHitB_fl2_452 || 173.702 25.1595 51.3887 -35.1653 16.2231 -23.8675
CapHitB_fl2_453 || 323.744 229.784 13.8998 -34.9337 36.0389 -9.75893
CapHitB_fl2_455 || 168.638 141.405 70.6477 -34.626 6.63025 17.3715
CapHitB_fl2_456 || 59.0115 133.545 66.2356 -27.8917 29.0357 11.6985
CapHitB_fl2_459 || 27.3451 208.048 74.7488 -44.633 8.00772 15.9248
CapHitB_fl2_460 || 57.5028 64.4943 164.796 -12.7721 38.4846 2.54592
CapHitB_fl2_461 || 66.8538 348.352 152.897 -39.5642 28.1459 -16.6308
CapHitB_fl2_463 || 358.896 237.209 61.2255 -40.2237 23.3449 -1.30396
CapHitB_fl2_464 || 139.934 139.645 166.372 0.686617 34.9561 13.7591
CapHitB_fl2_465 || 4.96871 120.768 64.2409 -7.97954 30.2171 8.31572
CapHitB_fl2_466 || 56.4937 179.88 49.613 -44.2886 14.3345 10.3315
CapHitB_fl2_467 || 5.35307 304.383 42.2948 -31.7827 2.93168 -22.0812
CapHitB_fl2_469 || 106.644 16.3781 55.7034 -24.5818 29.0786 -18.9268
CapHitB_fl2_471 || 342.704 307.86 39.9505 -40.9119 0.0295828 -17.746
CapHitB_fl2_473 || 340.044 249.795 118.721 -40.8312 24.6244 -13.248
CapHitB_fl2_474 || 254.639 38.7022 57.254 -29.9062 -2.68476 -18.8947
CapHitB_fl2_475 || 57.1476 321.767 102.802 -31.1981 15.8954 -28.245
CapHitB_fl2_476 || 320.171 308.68 64.2747 -35.231 13.57 -28.7009
CapHitB_fl2_477 || 345.058 271.177 132.356 -36.8703 33.6771 -11.4401
CapHitB_fl2_478 || 347.753 286.291 138.577 -37.0772 35.0223 -6.32239
CapHitB_fl2_479 || 4.62826 284.541 73.7685 -40.3253 9.64423 -21.4549
CapHitB_fl2_480 || 334.175 206.343 71.8127 -32.3265 31.9583 10.4059
CapHitB_fl2_481 || 1.9511 160.486 74.4743 -22.5328 24.9873 11.8022
CapHitB_fl2_484 || 80.9228 193.971 26.6993 -42.5677 -4.36637 -2.70798
CapHitB_fl2_486 || 331.347 187.788 33.5548 -26.3015 36.1444 0.167235
CapHitB_fl2_487 || 55.6213 114.243 26.3356 -22.2762 41.2486 1.72469
CapHitB_fl2_488 || 85.7435 64.9927 151.424 -21.1789 37.7396 -6.76846
CapHitB_fl2_489 || 63.9939 123.81 42.6921 -29.5336 35.4618 8.59188
CapHitB_fl2_493 || 280.688 253.663 38.1974 -25.0263 38.615 -10.7167
CapHitB_fl2_494 || 89.0811 92.9311 70.465 -31.1034 33.745 5.40554
CapHitB_fl2_495 || 328.517 359.923 82.3502 -17.5573 13.7736 -24.3459
CapHitB_fl2_497 || 110.329 165.202 63.958 -34.6716 7.53546 25.5208
CapHitB_fl2_499 || 56.0868 24.6155 96.0889 -16.3623 24.3265 -25.6526
CapHitB_fl2_500 || 303.347 209.565 56.2425 -23.7855 39.2799 6.26623
CapHitB_fl3_2 || 23.2168 194.351 29.4257 -38.9786 29.074 4.16959
CapHitB_fl3_3 || 161.455 156.467 67.6982 -31.0838 5.5785 17.6984
CapHitB_fl3_4 || 351.252 182.558 123.039 -29.0123 7.37638 18.9258
CapHitB_fl3_5 || 266 14.0957 73.2225 -25.7017 2.22924 -26.0146
CapHitB_fl3_6 || 161.985 90.3401 27.872 -44.5707 14.9392 -3.29668
CapHitB_fl3_7 || 163.015 88.6826 41.2372 -45.4046 15.5124 -2.52524
CapHitB_fl3_10 || 227.42 61.6749 55.4182 -36.0352 -5.73521 -14.0226
CapHitB_fl3_11 || 164.928 121.224 105.246 -37.8061 20.5323 10.3362
CapHitB_fl3_12 || 278.299 128.669 170.948 -43.4002 3.2142 -0.68465
CapHitB_fl3_14 || 306.24 326.785 152.816 -5.4537 35.4523 -10.9688
CapHitB_fl3_15 || 58.1581 39.447 26.9003 3.09953 26.9703 -14.896
CapHitB_fl3_17 || 74.2499 352.111 70.4494 -15.11 13.6054 -29.1027
CapHitB_fl3_18 || 126.268 109.04 59.0901 -43.6835 20.303 18.0599
CapHitB_fl3_19 || 266.466 173.73 122.761 -31.9438 23.7023 21.058
CapHitB_fl3_20 || 95.5655 105.831 130.777 -11.2998 32.8553 -0.592628
CapHitB_fl3_21 || 87.014 99.4413 52.7765 -27.7173 36.517 -0.55192
CapHitB_fl3_22 || 107.581 8.3531 99.6823 -31.2795 23.9783 -24.7025
CapHitB_fl3_23 || 279.174 177.543 160.733 -40.1874 26.3703 8.64913
CapHitB_fl3_24 || 303.289 263.189 72.4478 -34.0853 32.0632 -17.116
CapHitB_fl3_25 || 22.5402 18.7535 107.847 -9.88301 24.7679 -24.8343
CapHitB_fl3_26 || 326.823 257.628 38.3673 -42.8293 24.5274 -11.7133
CapHitB_fl3_27 || 11.1706 146.383 99.1452 -13.7659 20.064 23.6876
CapHitB_fl3_28 || 160.256 174.076 138.38 -3.8382 33.7673 8.06535
CapHitB_fl3_29 || 211.294 48.4579 94.9796 -34.3518 1.62144 -20.5032
CapHitB_fl3_31 || 54.0962 169.97 38.5064 -41.0905 25.0131 8.95376
CapHitB_fl3_32 || 49.6031 354.288 72.4547 -13.7431 14.3929 -28.3548
CapHitB_fl3_33 || 85.7435 64.9927 151.424 -21.1789 37.7396 -6.76846
CapHitB_fl3_34 || 58.0373 21.4005 80.4018 -15.8458 29.3516 -18.9149
CapHitB_fl3_35 || 246.417 32.5554 103.773 -31.3699 -2.54711 -19.0307
CapHitB_fl3_37 || 53.8112 43.5024 115.141 -7.77406 40.4893 -9.76141
CapHitB_fl3_39 || 68.0618 60.2335 127.154 -14.093 41.1741 -5.09489
CapHitB_fl3_40 || 58.9886 33.8123 72.466 -5.24964 29.5428 -21.4619
CapHitB_fl3_42 || 169.613 63.8477 143.73 -45.7647 19.8317 -9.5213
CapHitB_fl3_43 || 64.5621 36.8684 106.968 -17.4722 33.5863 -19.7462
CapHitB_fl3_44 || 93.0483 280.6 122.309 -33.4778 -0.383665 -13.9214
CapHitB_fl3_46 || 161.221 131.984 20.8024 -42.0716 0.330165 5.74781
CapHitB_fl3_47 || 225.68 63.263 113.482 -29.0542 -11.6253 -13.2374
CapHitB_fl3_49 || 314.669 221.709 104.601 -37.3434 29.7177 5.82479
CapHitB_fl3_50 || 104.159 71.626 63.4235 -28.2123 37.9742 -6.52301
CapHitB_fl3_51 || 64.4578 25.6828 127.124 -22.0465 37.5368 -17.5048
CapHitB_fl3_52 || 267.893 13.4881 106.401 -13.3331 4.95797 -27.166
CapHitB_fl3_53 || 2.5938 160.684 79.9947 -24.4896 25.5195 17.2107
CapHitB_fl3_55 || 267.977 358.829 107.218 -14.6137 10.6164 -24.2115
CapHitB_fl3_56 || 90.3368 75.2952 118.992 -20.4538 41.9087 -1.36726
CapHitB_fl3_57 || 96.149 194.861 44.3857 -38.5677 -7.64919 8.39513
CapHitB_fl3_60 || 120.737 344.957 62.2377 -10.3623 15.1813 -31.2011
CapHitB_fl3_61 || 56.4937 179.88 49.613 -44.2886 14.3345 10.3315
CapHitB_fl3_62 || 65.4782 201.254 41.3014 -42.8652 0.991164 0.155565
CapHitB_fl3_64 || 347.03 148.045 58.4018 -5.06196 27.1515 11.1432
CapHitB_fl3_65 || 323.1 269.156 16.2458 -41.6303 27.3125 -6.93697
CapHitB_fl3_66 || 56.5485 190.215 24.2378 -45.6276 16.5267 3.95564
CapHitB_fl3_67 || 341.814 351.105 108.049 -14.5185 23.9039 -25.0012
CapHitB_fl3_68 || 333.971 302.426 51.8097 -38.2588 10.6653 -24.0846
CapHitB_fl3_69 || 341.086 227.747 11.6218 -41.3142 25.8357 -8.81762
CapHitB_fl3_70 || 59.5097 87.3339 82.9481 -9.30265 39.1182 5.25735
CapHitB_fl3_72 || 350.29 286.784 56.2515 -42.0793 5.7542 -21.8551
CapHitB_fl3_73 || 43.8297 82.9646 51.4693 -14.6539 33.5548 -2.14253
CapHitB_fl3_74 || 81.1697 24.1795 30.2909 -2.14901 20.9905 -18.8623
CapHitB_fl3_75 || 22.6119 149.995 82.3051 -12.222 24.2953 27.3991
CapHitB_fl3_77 || 56.962 65.1736 155.638 -8.09681 37.5569 0.503975
CapHitB_fl3_78 || 21.0151 339.989 88.534 -24.8219 15.4819 -26.4458
CapHitB_fl3_79 || 72.3831 88.0624 29.0257 -22.2975 38.8867 -0.977299
CapHitB_fl3_81 || 22.7876 219.416 20.3481 -46.0412 16.0882 -7.00124
CapHitB_fl3_83 || 34.9594 345.246 102.972 -26.5416 16.1906 -28.5791
CapHitB_fl3_84 || 329.802 230.537 61.327 -36.3213 27.4928 -7.5851
CapHitB_fl3_85 || 68.2094 65.6761 28.3427 -12.0873 39.2628 -8.86943
CapHitB_fl3_86 || 231.428 157.733 157.543 -37.2751 34.2765 8.77307
CapHitB_fl3_88 || 184.894 32.4824 76.3917 -39.2484 9.44543 -19.8265
CapHitB_fl3_89 || 347.753 286.291 138.577 -37.0772 35.0223 -6.32239
CapHitB_fl3_91 || 180.147 153.956 131.295 -26.8955 25.1617 19.0595
CapHitB_fl3_92 || 311.57 355.804 70.5363 -18.0871 4.63925 -29.6404
CapHitB_fl3_93 || 341.736 241.742 31.0045 -41.0442 23.1789 -10.364
CapHitB_fl3_94 || 149.453 33.6464 86.5648 -41.3476 15.8912 -18.5252
CapHitB_fl3_98 || 110.298 133.216 166.561 -8.01369 33.7548 -2.67044
CapHitB_fl3_100 || 39.0961 61.0257 82.4616 -3.45879 35.1007 -3.62088
CapHitB_fl3_101 || 125.215 87.5573 111.283 -33.7759 33.9821 -0.208218
CapHitB_fl3_102 || 78.6055 30.456 85.1714 -15.9511 34.6565 -21.6441
CapHitB_fl3_104 || 22.2596 353.193 87.4604 -14.698 21.1448 -28.869
CapHitB_fl3_105 || 223.073 339.204 119.478 -15.8935 8.04784 -29.0281
CapHitB_fl3_106 || 273.151 259.818 123.672 -15.5706 41.6736 -11.3739
CapHitB_fl3_109 || 74.2194 21.3371 74.5851 -16.0231 24.2185 -23.8098
CapHitB_fl3_111 || 258.916 205.279 86.8218 -22.6768 33.294 20.1857
CapHitB_fl3_112 || 22.6714 349.032 131.339 -25.4264 30.5313 -21.759
CapHitB_fl3_113 || 41.3746 321.439 100.447 -32.7004 16.2937 -26.4207
CapHitB_fl3_117 || 35.3351 351.688 124.691 -26.2277 29.5172 -24.6332
CapHitB_fl3_118 || 25.9988 345.475 88.1252 -14.1094 24.7207 -21.9411
CapHitB_fl3_119 || 228.298 45.303 77.0649 -36.2621 -9.39671 -18.7322
CapHitB_fl3_120 || 90.6286 66.7147 30.9071 -20.6586 39.0352 -8.71268
CapHitB_fl3_121 || 78.4154 57.9093 101.62 -18.3726 31.2029 -16.6044
CapHitB_fl3_124 || 33.8641 324.012 124.969 -37.7843 26.0551 -20.5719
CapHitB_fl3_127 || 163.275 137.456 68.0664 -35.322 7.92602 13.605
CapHitB_fl3_128 || 334.648 275.749 53.3198 -45.941 19.0337 -12.0444
CapHitB_fl3_129 || 100.915 20.9781 124.862 -37.654 27.001 -20.6484
CapHitB_fl3_130 || 48.9256 91.6211 24.6173 -15.3739 40.1211 1.08468
CapHitB_fl3_133 || 305.472 316.417 40.8026 -40.0415 12.1673 -22.5805
CapHitB_fl3_134 || 145.895 68.9083 102.707 -42.2434 23.2012 -9.28317
CapHitB_fl3_135 || 335.227 274.808 145.552 -32.954 37.0862 -9.92724
CapHitB_fl3_136 || 40.4989 341.986 133.627 -31.6525 31.5939 -10.8788
CapHitB_fl3_137 || 120.064 46.0896 66.3412 -26.8331 33.5781 -18.3742
CapHitB_fl3_139 || 97.476 343.75 47.4872 -5.40477 12.4941 -27.4001
CapHitB_fl3_142 || 93.1754 74.7846 148.011 -21.2852 40.8794 -4.42964
CapHitB_fl3_144 || 72.3851 95.5713 55.5482 -17.5815 41.0021 4.68107
CapHitB_fl3_145 || 114.133 96.2542 121.921 -19.3895 37.4149 -0.292219
CapHitB_fl3_146 || 146.368 105.199 132.707 -34.5189 32.658 2.34234
CapHitB_fl3_147 || 81.7315 44.3444 81.0891 -16.3755 37.4051 -15.5013
CapHitB_fl3_148 || 235.919 346.597 81.7163 -18.0864 18.0323 -25.9497
CapHitB_fl3_149 || 214.671 209.164 112.587 -7.08262 29.743 17.398
CapHitB_fl3_150 || 357.248 355.16 110.924 -16.1052 23.9142 -27.4321
CapHitB_fl3_151 || 313.381 271.939 65.541 -34.2884 29.2865 -18.6503
CapHitB_fl3_152 || 3.20966 354.182 144.645 -21.0535 32.2982 -15.9622
CapHitB_fl3_153 || 65.2034 136.655 106.627 -12.0376 20.1896 30.2103
CapHitB_fl3_154 || 66.0905 53.0588 123.042 -17.8053 38.4201 -9.21114
CapHitB_fl3_155 || 156.233 172.053 94.6756 -19.4705 1.85 27.3475
CapHitB_fl3_158 || 330.794 342.343 109.746 -17.0973 24.5891 -24.3543
